X,Y,Z,|V|,MAx,MAy,MAz,MAv
0.304611,1.579498,8.571014,8.720659,0.148,1.923,9.248,9.453
0.618423,0.559601,10.453888,10.487105,0.334,1.457,9.321,9.463
1.265671,1.618713,8.453323,8.699473,0.633,1.457,9.047,9.216
1.304901,1.226456,8.257202,8.449163,0.873,1.246,8.934,9.089
0.500748,1.246063,10.179306,10.267507,0.922,1.163,9.336,9.476
0.10849,2.305191,8.747528,9.046818,0.795,1.599,8.909,9.116
-0.421082,2.069824,8.198364,8.466088,0.373,1.712,8.846,9.057
-0.558365,2.148285,8.963272,9.234021,-0.093,1.942,9.022,9.254
-0.323013,2.736679,9.532059,9.922394,-0.298,2.315,8.86,9.167
-0.244553,2.815125,9.512451,9.923279,-0.387,2.442,9.052,9.386
0.265396,2.422867,9.296707,9.610904,-0.215,2.531,9.326,9.673
0.304611,1.089157,8.865204,8.937052,0.001,2.266,9.302,9.598
0.167328,1.834473,8.825989,9.016173,0.123,2.04,9.125,9.372
0.500748,1.206848,10.39505,10.476846,0.31,1.638,9.346,9.51
0.893021,-0.244537,9.551682,9.596453,0.466,0.971,9.409,9.507
0.834183,-0.028793,8.374878,8.416369,0.599,0.692,9.287,9.376
0.85379,0.226181,10.846161,10.882064,0.77,0.29,9.792,9.843
0.147705,1.697174,11.081512,11.211696,0.682,0.413,9.964,10.027
-0.146484,2.834747,10.610794,10.983907,0.422,1.182,10.228,10.374
-0.205322,2.344406,9.98317,10.256806,0.162,1.776,10.63,10.834
-0.499527,2.619003,9.669357,10.030213,-0.176,2.374,10.336,10.621
-0.970245,2.913193,10.610794,11.046132,-0.455,2.678,10.219,10.579
-0.950638,2.795517,10.650024,11.051771,-0.656,2.668,10.228,10.596
-0.989853,2.285568,9.473221,9.795179,-0.853,2.653,10.101,10.481
-0.734894,2.364029,8.64946,8.996769,-0.911,2.59,9.846,10.222
-0.460297,2.520935,9.688965,10.022127,-0.784,2.492,9.615,9.966
-0.734894,2.324799,11.532623,11.787543,-0.73,2.374,9.836,10.15
-0.636826,3.18779,10.336212,10.835351,-0.642,2.599,10.052,10.41
-0.715271,2.128662,9.159409,9.430673,-0.637,2.541,10.179,10.519
-1.499802,2.736679,9.159409,9.676445,-0.897,2.594,10.047,10.433
-1.519424,2.619003,9.120178,9.609656,-1.093,2.668,9.444,9.888
-1.6371,1.893311,9.06134,9.400671,-1.343,2.344,9.125,9.529
-1.480194,2.717072,9.728195,10.20839,-1.534,2.492,9.267,9.724
-0.85257,2.324799,9.041733,9.374673,-1.372,2.389,9.238,9.648
-0.401459,1.579498,9.453613,9.593059,-1.093,2.129,9.321,9.644
-0.283783,1.756012,8.727921,8.90734,-0.755,2.094,9.238,9.521
0.049652,2.344406,9.747803,10.025885,-0.372,2.001,9.243,9.475
0.030029,2.22673,10.806931,11.033992,-0.151,1.977,9.684,9.89
-0.421082,2.050217,9.865494,10.085071,-0.156,2.094,9.787,10.013
-0.636826,2.520935,9.43399,9.785746,-0.245,2.286,9.964,10.233
0.010422,2.383636,9.826263,10.111245,-0.254,2.295,9.983,10.254
0.579208,2.717072,8.727921,9.159397,-0.117,2.418,9.463,9.785
0.638046,2.736679,8.610245,9.057198,0.148,2.59,9.15,9.528
0.559586,2.285568,9.943939,10.218556,0.447,2.531,9.277,9.637
0.049652,2.540543,11.081512,11.369114,0.457,2.57,9.591,9.951
-0.381851,2.795517,9.571289,9.978492,0.216,2.59,9.802,10.156
-0.381851,2.736679,9.198639,9.604696,-0.039,2.59,9.949,10.293
-0.636826,2.873978,9.453613,9.901318,-0.338,2.737,9.826,10.213
-0.813339,2.893585,8.865204,9.360887,-0.553,2.825,9.272,9.711
-0.872177,2.952423,9.316315,9.811789,-0.676,2.864,9.208,9.67
-0.872177,3.227005,10.277374,10.807344,-0.799,2.987,9.478,9.97
-0.85257,2.972031,10.316589,10.769951,-0.853,3.011,9.694,10.188
-0.793732,2.775909,9.845871,10.260451,-0.848,2.982,9.939,10.412
-0.401459,3.736954,10.336212,10.99833,-0.73,3.178,10.194,10.709
-0.048416,3.168167,10.72847,11.186585,-0.524,3.163,10.307,10.804
-1.244827,2.22673,8.27681,8.661034,-0.622,2.977,9.797,10.277
-2.029358,2.22673,9.335922,9.809998,-0.931,2.84,9.669,10.164
-1.872452,2.677841,9.532059,10.07656,-1.299,2.575,9.468,9.934
-1.342896,2.285568,9.904709,10.253314,-1.622,2.354,9.262,9.7
-0.950638,2.305191,9.512451,9.833837,-1.549,2.374,9.571,9.993
-0.283783,2.285568,9.610519,9.882633,-1.112,2.389,9.64,10.012
0.285004,2.560165,9.924332,10.253196,-0.573,2.359,9.738,10.056
-0.185715,2.59938,9.904709,10.241803,-0.284,2.438,9.738,10.053
-0.577988,2.834747,10.042007,10.450444,-0.191,2.57,9.87,10.207
-0.85257,2.697449,9.865494,10.263093,-0.333,2.673,9.934,10.302
-0.8918,4.011536,10.571564,11.342208,-0.627,3.036,10.096,10.574
-0.185715,4.050766,11.316879,12.021437,-0.627,3.399,10.449,11.019
-0.224945,3.619278,9.453613,10.125245,-0.539,3.595,10.302,10.938
-0.264175,3.619278,8.963272,9.670016,-0.392,3.825,10.076,10.79
-0.362228,3.364304,9.218246,9.819665,-0.259,3.663,9.738,10.409
-0.872177,3.403534,9.120178,9.773555,-0.431,3.502,9.189,9.847
-0.519135,2.560165,10.042007,10.376216,-0.504,3.237,9.336,9.91
0.030029,2.520935,8.943665,9.292209,-0.431,2.962,9.331,9.815
0.049652,2.069824,9.355545,9.581903,-0.328,2.639,9.365,9.756
0.265396,2.148285,9.630127,9.870405,-0.044,2.325,9.493,9.78
0.147705,2.22673,9.630127,9.885317,0.123,2.241,9.39,9.657
-0.362228,2.207123,9.218246,9.485709,0.025,2.163,9.459,9.706
-0.617203,2.324799,9.688965,9.983069,-0.142,2.227,9.542,9.806
-0.499527,2.265961,9.826263,10.096512,-0.333,2.256,9.591,9.863
-1.26445,2.462097,10.336212,10.700376,-0.686,2.315,9.767,10.066
-1.029083,2.677841,9.728195,10.142368,-0.853,2.433,9.895,10.231
-0.264175,3.109329,9.414383,9.918081,-0.764,2.629,9.826,10.214
-0.126877,2.481705,10.238144,10.535395,-0.671,2.683,9.929,10.324
-0.538757,1.85408,8.904434,9.111357,-0.49,2.531,9.571,9.927
-0.656433,2.207123,9.43399,9.710946,-0.397,2.413,9.498,9.819
-1.342896,1.402969,9.394775,9.593409,-0.666,1.986,9.493,9.738
-1.244827,2.050217,8.551392,8.881401,-0.946,1.879,9.071,9.324
-0.656433,2.207123,8.374878,8.685671,-0.975,1.967,8.939,9.218
-0.264175,2.22673,9.277084,9.544234,-0.877,1.972,8.9,9.176
0.049652,2.030594,9.492828,9.707707,-0.529,2.129,8.924,9.205
0.461517,2.756287,10.002777,10.385839,-0.102,2.305,9.287,9.581
0.06926,2.050217,10.100845,10.307049,0.079,2.266,9.718,9.986
-0.793732,1.834473,9.179016,9.394128,-0.053,2.168,9.694,9.949
-0.872177,2.756287,9.473221,9.90453,-0.284,2.349,9.689,9.998
-0.126877,3.18779,9.630127,10.144823,-0.431,2.457,9.596,9.938
0.343842,2.462097,10.257751,10.554697,-0.362,2.56,9.635,10
1.010696,1.697174,9.610519,9.811422,0.089,2.526,9.743,10.104
0.736115,2.442474,9.080963,9.432467,0.491,2.447,9.645,9.986
0.81456,1.81485,8.806366,9.028248,0.726,2.104,9.439,9.707
0.48114,2.540543,8.747528,9.121683,0.761,2.124,9.061,9.348
-0.323013,2.324799,8.982895,9.284472,0.427,2.281,8.904,9.217
-0.538757,2.364029,9.335922,9.645638,0.108,2.261,8.968,9.27
0.030029,2.344406,9.277084,9.568774,-0.088,2.393,9.086,9.405
0.030029,2.167892,8.963272,9.221763,-0.2,2.3,9.14,9.43
0.245773,1.873688,9.414383,9.602173,-0.058,2.188,9.248,9.51
-0.068039,2.030594,10.159683,10.360845,0.059,2.104,9.454,9.688
0.06926,2.658218,10.493118,10.824807,0.069,2.183,9.758,10.002
-0.224945,2.638611,9.924332,10.271574,0.006,2.3,9.998,10.265
-0.754501,2.442474,9.688965,10.020528,-0.245,2.442,10.067,10.369
-0.440689,2.540543,9.845871,10.177904,-0.338,2.57,9.988,10.324
-0.401459,2.167892,8.433716,8.717138,-0.455,2.447,9.473,9.797
-0.342621,2.069824,8.31604,8.576601,-0.485,2.305,9.071,9.373
-0.028809,2.364029,9.355545,9.649647,-0.303,2.286,8.988,9.28
-0.558365,2.736679,9.845871,10.234372,-0.333,2.335,8.988,9.294
-0.989853,1.971756,9.355545,9.612172,-0.48,2.286,9.218,9.518
-1.460587,2.736679,9.492828,9.986817,-0.759,2.452,9.512,9.871
-1.107544,2.815125,9.963562,10.412692,-1.029,2.565,9.664,10.062
-0.264175,2.991653,9.218246,9.695146,-0.956,2.629,9.508,9.927
-0.185715,2.658218,8.708298,9.106869,-0.755,2.8,9.346,9.8
0.10849,2.756287,9.865494,10.243869,-0.362,2.805,9.439,9.865
0.265396,2.854355,10.120468,10.518633,-0.019,2.815,9.478,9.891
0.10849,3.030884,8.512177,9.036325,0.074,2.825,9.302,9.726
-0.009201,2.952423,9.159409,9.623495,0.118,2.898,9.414,9.856
0.049652,2.501312,9.394775,9.722182,0.104,2.835,9.297,9.725
-1.205612,2.089432,8.982895,9.301163,-0.264,2.644,9.012,9.421
-0.695663,2.59938,8.31604,8.740552,-0.465,2.536,8.963,9.347
-0.538757,2.462097,9.06134,9.405321,-0.598,2.413,8.939,9.292
-0.185715,1.873688,9.787033,9.966505,-0.656,2.256,9.037,9.353
0.226166,2.344406,9.080963,9.381433,-0.298,2.32,9.061,9.373
0.343842,2.246353,8.943665,9.227864,-0.039,2.232,9.218,9.495
0.245773,2.109055,10.061615,10.28322,0.158,2.143,9.468,9.715
0.500748,2.520935,10.296982,10.612902,0.329,2.305,9.596,9.876
0.10849,2.697449,9.002502,9.398567,0.3,2.393,9.576,9.881
0.265396,2.520935,9.179016,9.522599,0.28,2.462,9.635,9.954
0.285004,1.677567,8.590622,8.757525,0.29,2.354,9.267,9.573
0.618423,2.560165,9.512451,9.870341,0.319,2.364,9.071,9.387
0.834183,2.775909,10.140076,10.546216,0.501,2.384,9.356,9.674
0.85379,2.285568,9.296707,9.611532,0.648,2.325,9.385,9.696
0.598816,1.893311,8.904434,9.123166,0.726,2.379,9.463,9.788
0.265396,2.109055,9.277084,9.517502,0.638,2.266,9.405,9.7
-0.048416,2.756287,9.787033,10.167865,0.417,2.261,9.316,9.605
-0.185715,2.050217,9.257477,9.483604,0.158,2.202,9.307,9.573
-0.538757,2.854355,8.64946,9.124185,-0.127,2.442,9.243,9.573
-0.558365,3.011261,9.080963,9.583494,-0.333,2.668,9.194,9.59
-0.695663,3.59967,10.43428,11.059646,-0.495,2.879,9.356,9.813
-0.401459,3.540817,9.551682,10.194762,-0.549,3.252,9.429,9.991
-0.303391,3.011261,9.002502,9.49762,-0.49,3.291,9.517,10.084
-0.421082,2.089432,9.551682,9.786606,-0.455,3.06,9.635,10.135
0.049652,2.167892,10.002777,10.235125,-0.269,2.702,9.527,9.929
0.088867,1.52066,9.787033,9.904864,-0.146,2.197,9.586,9.856
-0.087646,2.481705,9.002502,9.338715,-0.093,2.065,9.586,9.816
-0.617203,1.873688,9.335922,9.54207,-0.142,2.011,9.532,9.755
-0.224945,3.18779,9.963562,10.463516,-0.21,2.266,9.522,9.812
0.06926,2.501312,9.924332,10.234926,-0.215,2.511,9.557,9.895
0.657654,2.677841,9.43399,9.828709,-0.029,2.56,9.664,10.017
0.991089,2.893585,9.257477,9.749665,0.373,2.815,9.645,10.069
0.834183,2.383636,9.590897,9.917806,0.638,2.614,9.552,9.933
0.559586,1.81485,10.042007,10.220016,0.761,2.442,9.581,9.929
-0.048416,2.030594,9.159409,9.38192,0.584,2.281,9.512,9.817
-0.558365,1.932526,9.708588,9.914792,0.197,2.04,9.625,9.859
-1.029083,2.462097,10.061615,10.409468,-0.269,2.06,9.743,9.982
-0.734894,2.658218,10.081238,10.451677,-0.593,2.271,9.753,10.039
-0.381851,2.167892,9.179016,9.439274,-0.676,2.305,9.758,10.054
-0.166107,2.285568,9.394775,9.670223,-0.578,2.393,9.679,9.993
0.638046,1.697174,9.335922,9.51036,-0.161,2.202,9.498,9.768
0.932236,1.324524,9.43399,9.572022,0.256,1.869,9.336,9.548
1.285278,1.304901,9.551682,9.725704,0.672,1.653,9.429,9.62
1.363739,2.030594,10.375427,10.659859,1.055,1.589,9.674,9.867
1.481415,2.167892,10.39505,10.72154,1.266,1.707,9.939,10.17
0.736115,2.520935,10.042007,10.379735,1.217,2.006,10.091,10.372
0.48114,2.481705,8.64946,9.011299,1.016,2.3,9.865,10.193
0.128098,2.167892,8.982895,9.241675,0.707,2.335,9.517,9.839
-0.087646,2.305191,9.98317,10.246232,0.314,2.369,9.414,9.72
0.186935,2.069824,9.198639,9.430486,0.177,2.256,9.204,9.482
0.206558,2.089432,9.237869,9.473469,0.108,2.158,9.351,9.598
0.324234,2.285568,9.590897,9.864798,0.158,2.188,9.503,9.754
0.245773,2.619003,9.806656,10.153329,0.241,2.266,9.459,9.731
-0.323013,1.48143,9.688965,9.806886,0.113,2.119,9.581,9.825
0.049652,2.795517,9.453613,9.858407,0.074,2.295,9.635,9.921
0.559586,2.736679,8.825989,9.257463,0.133,2.408,9.444,9.769
-0.009201,2.697449,10.159683,10.511683,0.069,2.428,9.532,9.859
0.206558,2.736679,9.120178,9.524166,0.202,2.742,9.39,9.788
-0.048416,2.364029,8.767151,9.080414,0.177,2.634,9.218,9.593
-0.460297,1.991379,9.06134,9.288991,-0.078,2.447,9.277,9.601
-0.166107,2.520935,9.492828,9.823263,-0.117,2.403,9.11,9.429
-0.146484,2.540543,9.590897,9.922757,-0.205,2.354,9.228,9.529
0.049652,2.520935,9.139801,9.481221,-0.181,2.393,9.321,9.629
0.971466,2.128662,9.159409,9.453556,0.177,2.428,9.346,9.67
1.147995,2.756287,9.355545,9.82045,0.506,2.487,9.311,9.67
0.677277,2.089432,9.590897,9.839193,0.712,2.374,9.311,9.649
0.186935,1.579498,9.355545,9.489783,0.746,2.138,9.365,9.651
-0.205322,1.991379,9.355545,9.567339,0.452,2.104,9.414,9.679
-0.499527,2.442474,10.512726,10.804287,0.04,2.026,9.704,9.925
-1.068314,2.442474,10.198914,10.541575,-0.397,2.114,9.856,10.101
-0.715271,2.364029,8.335648,8.693863,-0.622,2.31,9.601,9.902
0.245773,1.952148,8.904434,9.119223,-0.509,2.3,9.488,9.79
1.383347,1.363754,8.825989,9.037232,-0.039,2.031,9.066,9.348
1.657928,2.1875,9.375153,9.768693,0.643,1.967,8.86,9.155
1.697159,2.481705,10.120468,10.557608,1.246,1.996,9.307,9.621
0.873398,2.128662,9.355545,9.634327,1.403,2.04,9.419,9.749
0.088867,2.775909,9.159409,9.571224,1.079,2.393,9.503,9.883
-1.205612,2.619003,9.767426,10.18407,0.363,2.501,9.601,9.987
-1.715546,2.913193,9.904709,10.465804,-0.49,2.609,9.547,9.964
-1.440964,2.560165,8.629852,9.116204,-1.068,2.717,9.365,9.834
-0.872177,2.344406,9.375153,9.703114,-1.309,2.609,9.419,9.867
-0.028809,2.109055,11.081512,11.280464,-1.014,2.482,9.748,10.141
0.285004,2.854355,11.179581,11.541733,-0.514,2.467,10.067,10.41
0.304611,2.403259,10.375427,10.65448,-0.078,2.428,10.503,10.795
0.010422,2.697449,9.179016,9.567166,0.143,2.516,10.454,10.761
0.128098,2.462097,9.198639,9.523303,0.182,2.604,9.983,10.322
0.206558,1.991379,9.296707,9.509838,0.162,2.389,9.512,9.814
0.48114,1.736404,9.02211,9.200275,0.207,2.222,9.174,9.45
0.147705,2.246353,8.708298,8.994574,0.241,2.109,9.056,9.307
-0.087646,2.501312,9.080963,9.419561,0.187,2.119,9.027,9.281
-0.244553,2.677841,9.747803,10.111889,0.074,2.29,9.14,9.432
-0.676041,2.383636,9.904709,10.209898,-0.215,2.452,9.36,9.684
-0.754501,2.1875,9.551682,9.827973,-0.441,2.438,9.571,9.892
-0.519135,2.285568,9.64975,9.930307,-0.549,2.384,9.713,10.02
-0.283783,2.462097,9.630127,9.943933,-0.558,2.33,9.684,9.978
-0.048416,2.913193,9.806656,10.230324,-0.401,2.462,9.66,9.983
-0.107269,2.403259,10.43428,10.708005,-0.24,2.516,9.88,10.203
0.088867,2.736679,10.238144,10.597967,-0.088,2.629,10.027,10.37
0.363464,3.128937,9.924332,10.412238,0.074,2.796,10.101,10.487
0.245773,3.011261,9.414383,9.8873,0.148,2.82,10.003,10.401
0.422302,2.030594,9.453613,9.678453,0.28,2.727,9.758,10.144
0.285004,2.069824,7.962997,8.232541,0.329,2.56,9.189,9.553
-0.205322,2.265961,8.590622,8.886817,0.187,2.344,8.855,9.171
-0.342621,2.050217,10.316589,10.523915,0.04,2.104,9.081,9.33
0.030029,2.148285,10.39505,10.614758,-0.058,2.134,9.316,9.565
0.226166,2.422867,9.492828,9.799756,-0.073,2.222,9.699,9.956
0.402679,1.85408,9.787033,9.969242,0.079,2.119,9.998,10.227
0.285004,2.383636,10.179306,10.458548,0.236,2.202,9.964,10.211
0.10849,2.207123,9.98317,10.224815,0.256,2.217,9.861,10.113
0.186935,2.560165,9.100571,9.455675,0.246,2.251,9.763,10.027
-0.048416,2.22673,8.845596,9.121691,0.133,2.344,9.527,9.815
-0.205322,2.22673,9.610519,9.867247,0.01,2.305,9.385,9.667
-0.538757,1.991379,9.708588,9.925348,-0.151,2.251,9.316,9.593
-0.577988,1.795242,9.532059,9.716847,-0.343,2.06,9.424,9.658
-0.205322,1.81485,10.061615,10.226042,-0.382,1.957,9.728,9.934
0.206558,2.619003,10.630402,10.950219,-0.279,2.055,9.983,10.205
0.873398,2.658218,10.591187,10.954551,0.074,2.222,10.204,10.462
0.52037,2.403259,10.336212,10.624675,0.349,2.374,10.405,10.689
0.500748,2.148285,9.943939,10.185667,0.525,2.457,10.375,10.679
0.186935,2.579773,8.943665,9.310172,0.52,2.447,9.954,10.269
0.10849,2.246353,9.277084,9.545793,0.329,2.344,9.625,9.917
-0.264175,2.520935,9.885101,10.204907,0.133,2.374,9.512,9.812
-0.656433,2.795517,9.865494,10.27491,-0.156,2.536,9.493,9.834
-1.539032,2.109055,8.845596,9.222869,-0.588,2.418,9.468,9.812
-1.284058,2.560165,9.296707,9.727899,-0.936,2.496,9.473,9.858
-0.597595,2.501312,9.414383,9.759318,-1.019,2.492,9.356,9.746
0.10849,2.246353,9.120178,9.393376,-0.828,2.354,9.169,9.526
0.638046,2.285568,8.492554,8.817845,-0.284,2.398,9.081,9.425
0.363464,1.677567,8.845596,9.0106,0.128,2.178,8.968,9.245
0.049652,2.069824,9.885101,10.099597,0.29,2.07,9.086,9.33
-0.8918,2.148285,9.43399,9.716512,0.04,2.045,9.164,9.411
-1.068314,2.501312,9.100571,9.498329,-0.387,2.099,9.316,9.581
-1.421356,2.442474,9.43399,9.848152,-0.833,2.29,9.463,9.791
-0.577988,2.952423,9.551682,10.014264,-0.99,2.511,9.38,9.769
-0.205322,2.658218,9.296707,9.671455,-0.818,2.639,9.346,9.758
-0.166107,2.462097,9.826263,10.131385,-0.593,2.629,9.527,9.916
0.324234,2.167892,9.257477,9.513452,-0.156,2.56,9.483,9.833
-0.068039,1.657944,9.610519,9.752717,-0.029,2.237,9.498,9.767
-0.342621,2.069824,9.708588,9.932685,-0.063,2.089,9.601,9.833
-0.087646,3.011261,10.140076,10.578115,-0.044,2.227,9.679,9.944
-0.85257,2.658218,9.532059,9.932429,-0.338,2.349,9.748,10.049
-0.793732,2.148285,8.727921,9.023399,-0.519,2.472,9.527,9.867
-0.617203,1.81485,9.06134,9.261885,-0.588,2.408,9.365,9.699
-0.323013,1.971756,9.64975,9.854432,-0.647,2.148,9.243,9.518
-0.323013,1.85408,9.747803,9.92782,-0.514,1.947,9.297,9.517
-0.8918,2.913193,9.904709,10.362686,-0.539,2.138,9.591,9.852
-1.401733,2.167892,10.002777,10.330545,-0.735,2.227,9.826,10.119
-0.695663,2.520935,9.767426,10.111462,-0.828,2.364,9.856,10.183
0.128098,2.501312,9.453613,9.779764,-0.715,2.526,9.782,10.146
0.285004,2.364029,9.865494,10.148784,-0.421,2.389,9.772,10.093
0.44191,2.854355,9.610519,10.035174,0.04,2.56,9.674,10.019
0.44191,2.638611,9.943939,10.297547,0.324,2.59,9.718,10.065
0.343842,2.59938,9.98317,10.321758,0.378,2.614,9.851,10.201
0.088867,1.893311,9.787033,9.968879,0.329,2.496,9.831,10.156
-0.381851,2.619003,9.98317,10.328052,0.123,2.438,9.924,10.229
-0.205322,2.462097,10.650024,10.932845,-0.039,2.393,10.101,10.388
-0.107269,3.227005,10.316589,10.810046,-0.151,2.55,10.184,10.51
0.06926,2.422867,9.394775,9.702417,-0.156,2.683,10.086,10.443
0.088867,2.462097,9.335922,9.65553,-0.039,2.644,9.924,10.275
0.10849,1.716782,9.963562,10.110968,0.04,2.457,9.753,10.07
0.030029,2.540543,9.924332,10.244394,0.074,2.286,9.655,9.928
-0.205322,2.167892,9.64975,9.8924,0.006,2.222,9.718,9.976
-0.695663,2.540543,9.296707,9.662663,-0.191,2.241,9.709,9.978
-1.284058,1.991379,8.865204,9.176396,-0.539,2.31,9.434,9.744
-1.107544,1.991379,7.94339,8.263758,-0.823,2.173,8.939,9.249
-0.754501,2.030594,8.727921,8.992729,-0.96,2.138,8.708,9.024
-0.068039,2.560165,9.64975,9.983824,-0.804,2.143,8.797,9.104
-0.009201,1.893311,9.610519,9.795243,-0.485,2.119,8.983,9.259
-0.107269,1.716782,9.120178,9.280975,-0.235,2.05,9.277,9.513
0.128098,2.050217,9.002502,9.233897,-0.014,2.055,9.346,9.573
-0.676041,2.579773,9.159409,9.53976,-0.166,2.06,9.223,9.462
-0.695663,2.481705,9.453613,9.798654,-0.338,2.207,9.184,9.463
-0.401459,1.971756,9.904709,10.107039,-0.411,2.271,9.38,9.67
-0.244553,2.030594,9.924332,10.132891,-0.504,2.266,9.611,9.895
-0.028809,2.501312,9.218246,9.551621,-0.343,2.246,9.625,9.898
-0.166107,2.246353,9.453613,9.718256,-0.21,2.188,9.625,9.877
0.10849,2.089432,9.806656,10.027362,-0.083,2.217,9.601,9.858
0.186935,2.717072,9.747803,10.121121,0.025,2.389,9.557,9.855
0.304611,2.1875,9.728195,9.975757,0.108,2.31,9.684,9.961
0.44191,2.22673,9.277084,9.550806,0.26,2.305,9.64,9.919
0.696884,2.069824,9.924332,10.1618,0.408,2.3,9.669,9.952
0.186935,1.795242,9.277084,9.451039,0.408,2.07,9.552,9.785
-0.126877,2.069824,8.178741,8.43754,0.3,2.04,9.164,9.4
-0.166107,2.658218,9.139801,9.519962,0.148,2.148,9.13,9.393
-0.323013,2.59938,10.826538,11.138898,-0.107,2.281,9.356,9.637
-1.107544,3.109329,10.238144,10.757052,-0.431,2.609,9.596,9.963
-0.793732,2.893585,9.630127,10.086733,-0.598,2.815,9.959,10.376
-0.126877,2.873978,9.06134,9.507036,-0.588,2.869,9.939,10.372
0.245773,2.815125,8.669083,9.118022,-0.446,2.923,9.4,9.867
-0.166107,2.344406,9.335922,9.627216,-0.21,2.732,9.174,9.585
-0.146484,2.717072,10.238144,10.593561,-0.048,2.688,9.326,9.711
-0.342621,2.010986,10.0224,10.227901,-0.102,2.472,9.566,9.892
-0.832947,1.599106,9.414383,9.585486,-0.372,2.168,9.753,10.009
-0.401459,1.893311,8.767151,8.978237,-0.431,2.055,9.611,9.846
0.049652,1.834473,9.453613,9.630086,-0.382,1.834,9.414,9.605
0.06926,2.207123,10.218521,10.454395,-0.279,1.884,9.463,9.662
-0.087646,1.81485,10.865768,11.016637,-0.093,1.937,9.826,10.02
-0.362228,2.403259,8.296417,8.64508,-0.083,2.065,9.709,9.937
-0.774109,2.619003,8.590622,9.014278,-0.289,2.261,9.493,9.783
-0.460297,2.069824,9.080963,9.325231,-0.421,2.227,9.208,9.5
0.088867,2.265961,10.0224,10.275747,-0.377,2.34,8.998,9.315
-0.009201,2.089432,9.845871,10.065137,-0.289,2.261,9.385,9.67
-0.166107,2.344406,9.375153,9.665264,-0.137,2.192,9.581,9.833
-0.107269,2.030594,9.571289,9.784906,-0.048,2.183,9.704,9.948
0.010422,1.677567,9.375153,9.524066,-0.068,2.035,9.542,9.76
-0.460297,2.010986,8.963272,9.197618,-0.181,2.016,9.321,9.543
-0.656433,2.265961,9.630127,9.914879,-0.303,1.996,9.385,9.605
-0.107269,2.638611,9.904709,10.250709,-0.303,2.148,9.468,9.722
0.422302,2.128662,9.963562,10.197162,-0.2,2.261,9.615,9.89
-0.421082,2.050217,10.257751,10.469105,-0.191,2.271,9.939,10.208
-0.656433,2.148285,9.100571,9.373709,-0.191,2.241,9.807,10.073
0.088867,2.717072,8.963272,9.366463,-0.142,2.261,9.571,9.852
0.10849,2.638611,10.081238,10.421391,-0.22,2.389,9.601,9.908
0.324234,1.383362,8.982895,9.09457,-0.034,2.222,9.282,9.564
-0.205322,1.893311,8.159134,8.37844,0.079,2.158,9.047,9.315
-0.676041,2.128662,8.669083,8.952163,-0.112,2.011,8.973,9.212
-0.85257,2.442474,9.375153,9.725536,-0.352,1.962,8.797,9.038
-0.617203,1.81485,9.375153,9.569123,-0.588,2.07,8.895,9.156
-0.636826,2.324799,9.924332,10.212864,-0.696,2.178,9.336,9.615
-0.421082,2.736679,9.551682,9.944915,-0.632,2.33,9.557,9.863
0.285004,1.893311,8.982895,9.184675,-0.348,2.192,9.459,9.728
0.186935,1.677567,9.277084,9.429394,-0.146,2.158,9.434,9.693
